9.940519380231835345e-02,-1.645933564727019061e+01,2.805485392878842887e+01,-1.159551586960769143e+01,-7.468003783116693162e-02,-9.659324358614699570e-05,9.941049328539738883e-02,-1.648346708980598407e+01,2.810046213277305327e+01,-1.161699359155186606e+01,-7.513325895506990648e-02,5.664160284973542491e-05
1.086867353641587097e-01,-1.645813238138184431e+01,2.805257981730427730e+01,-1.159444528014397413e+01,-8.569082154242209370e-02,-9.659324358614699570e-05,1.086930299437678105e-01,-1.648451787172111338e+01,2.810244801027423378e+01,-1.161792849503885350e+01,-8.609433308563785303e-02,5.664160284973542491e-05
1.184799112889332456e-01,-1.645685667279961706e+01,2.805016871783857724e+01,-1.159330993194918769e+01,-9.704618747603220574e-02,-9.659324358614699570e-05,1.184873637990500744e-01,-1.648562064845129171e+01,2.810453224249946302e+01,-1.161891007859994751e+01,-9.740076789348571518e-02,5.664160284973542491e-05
1.287940590588871614e-01,-1.645550549062705770e+01,2.804761495279659300e+01,-1.159210730639107823e+01,-1.087565723836449311e-01,-9.262051563083597964e-05,1.288028370859403415e-01,-1.648677426740210450e+01,2.810671256694857689e+01,-1.161993695485297629e+01,-1.090633432078786796e-01,5.664160284973542491e-05
1.396381636411312965e-01,-1.645407576127904647e+01,2.804491284458357470e+01,-1.159083522634684726e+01,-1.208351818882273943e-01,-8.332170827916929366e-05,1.396484459439779890e-01,-1.648797813093200304e+01,2.810898783102715370e+01,-1.162100846212336513e+01,-1.210951444954555534e-01,5.273993448294414868e-05
1.510208528185673915e-01,-1.645256573451960591e+01,2.804205897810493298e+01,-1.158949170679276364e+01,-1.332951332829072910e-01,-7.386523579394384394e-05,1.510328476712865520e-01,-1.648923279399384967e+01,2.811135914464093943e+01,-1.162212534746305082e+01,-1.335076274664458162e-01,4.571698421452061363e-05
1.629504121976280417e-01,-1.645097301978252347e+01,2.803904882836033963e+01,-1.158807463463905663e+01,-1.461501288832761092e-01,-6.253992547778614128e-05,1.629643432155438443e-01,-1.649053706130455055e+01,2.811382424528975932e+01,-1.162328654365497549e+01,-1.463114972037864447e-01,3.436557696725579895e-05
1.754347917116307054e-01,-1.644929407390716847e+01,2.803587569322668216e+01,-1.158658082957889235e+01,-1.594092447656245692e-01,-4.520019484902300535e-05,1.754508960170331477e-01,-1.649189033522254277e+01,2.811638202306788159e+01,-1.162449162381231815e+01,-1.595208306178640123e-01,2.294688002639628841e-05
1.884815921138116301e-01,-1.644752654901601474e+01,2.803253504770362525e+01,-1.158500779432435657e+01,-1.730827018128652250e-01,-2.873324929879778256e-05,1.885001396792657657e-01,-1.649329329876674066e+01,2.811903363056972793e+01,-1.162574056659073740e+01,-1.731562056504067360e-01,1.879736037170516016e-05
2.020980728147012406e-01,-1.644566852411836066e+01,2.802902339131923171e+01,-1.158335437628102405e+01,-1.871991500031796318e-01,-1.625329125516472253e-05,2.021193571248980358e-01,-1.649474415901249813e+01,2.812177561001202974e+01,-1.162703145099952984e+01,-1.872459137882291902e-01,1.557185528496175079e-05
2.162911635548107336e-01,-1.644371756595931089e+01,2.802533615638448339e+01,-1.158161854773648969e+01,-2.017935043790478888e-01,-4.930287047251020927e-06,2.163154987717715583e-01,-1.649624099496911001e+01,2.812460450361152198e+01,-1.162836335923202391e+01,-2.018275497364381832e-01,1.123111985078793094e-05
2.310674697407173739e-01,-1.644167013137823119e+01,2.802146655539889153e+01,-1.157979676553011750e+01,-2.168898390946736032e-01,2.242852522655251228e-06,2.310951943723527358e-01,-1.649778325168369975e+01,2.812751924415114146e+01,-1.162973575767969159e+01,-2.169319096318897688e-01,8.113423489271675738e-06
2.464332666087210577e-01,-1.643952263452581519e+01,2.801740780086197802e+01,-1.157788580666639611e+01,-2.325059292399335176e-01,8.450549759210250944e-06,2.464647395067666724e-01,-1.649936917892028987e+01,2.813051645922498878e+01,-1.163114678938485014e+01,-2.325709824488036981e-01,6.110957475185829315e-06
2.623944922212325115e-01,-1.643727328247740260e+01,2.801315643499046715e+01,-1.157588379284329960e+01,-2.486484214370852652e-01,1.666421414154445414e-05,2.624301095900211100e-01,-1.650099749601842092e+01,2.813359384364422056e+01,-1.163259577132858524e+01,-2.487397225914781407e-01,6.110957475185829315e-06
2.789567671435878582e-01,-1.643491964197809807e+01,2.800870784740667574e+01,-1.157378850424935379e+01,-2.653160858766486219e-01,2.381317685480621466e-05,2.789969602055117903e-01,-1.650266700769498485e+01,2.813674917759735550e+01,-1.163408182839290816e+01,-2.654346195257075158e-01,5.015026738651428113e-06
2.961254031151869803e-01,-1.643245744415967025e+01,2.800405414070436905e+01,-1.157159688864376434e+01,-2.825148604803831009e-01,2.688197412441665807e-05,2.961706254374958935e-01,-1.650437596371400417e+01,2.813997908867848707e+01,-1.163560316765316571e+01,-2.826719519085152399e-01,2.807009900155836164e-06
3.139053897092805023e-01,-1.642988306048412994e+01,2.799918848469437904e+01,-1.156930585109707188e+01,-3.002604449315552926e-01,2.688197412441665807e-05,3.139561288767676595e-01,-1.650612321148105721e+01,2.814328131438746183e+01,-1.163715838038283579e+01,-3.004686198604942793e-01,-4.121745033468699912e-07
3.323013909979164460e-01,-1.642719465533813050e+01,2.799410729352739580e+01,-1.156691323583081576e+01,-3.185700059886644731e-01,2.905358708209467743e-05,3.323581762835414177e-01,-1.650790640311862134e+01,2.814665137241262727e+01,-1.163874514004873539e+01,-3.188284745137183740e-01,-7.679690054016379981e-06
3.513177695643238674e-01,-1.642438919782523143e+01,2.798880484691999015e+01,-1.156441637480235407e+01,-3.374645656650112069e-01,3.122520003977270357e-05,3.513811602565261039e-01,-1.650972246504155905e+01,2.815008358515924058e+01,-1.164036131221674886e+01,-3.377584997174105097e-01,-1.376361127756574597e-05
3.709585875034291935e-01,-1.642146250445455991e+01,2.798327324746592382e+01,-1.156181161812934732e+01,-3.569596813455281348e-01,3.219143630827245387e-05,3.710291745736543079e-01,-1.651156960432522780e+01,2.815357458022139880e+01,-1.164200540278299556e+01,-3.572758056330184728e-01,-1.468711525198712109e-05
3.912275940821585141e-01,-1.641841098937681309e+01,2.797750562228735305e+01,-1.155909537996248027e+01,-3.770631267617737259e-01,3.630552338029018972e-05,3.913060125245560461e-01,-1.651344611342232227e+01,2.815712107057056457e+01,-1.164367561882281699e+01,-3.773848873722327468e-01,-1.468711525198712109e-05
4.121282337435659970e-01,-1.641523157900685348e+01,2.797149616572348307e+01,-1.155626492822608498e+01,-3.977870283773337068e-01,4.150294787163659867e-05,4.122151585729250112e-01,-1.651534900412508833e+01,2.816071742130067079e+01,-1.164536933498225046e+01,-3.980864930659772094e-01,-1.468711525198712109e-05
4.336636554449828651e-01,-1.641192107169351289e+01,2.796523902942483275e+01,-1.155331829924077525e+01,-4.191365968741996850e-01,4.452462306340841902e-05,4.337598023637427858e-01,-1.651727592855599624e+01,2.816435910741138926e+01,-1.164708405397338176e+01,-4.193947765884962764e-01,-1.468711525198712109e-05
4.558367166600815201e-01,-1.640847519856855996e+01,2.795872618791913311e+01,-1.155025190715724115e+01,-4.411246870397880770e-01,4.553778822539987536e-05,4.559428433923533031e-01,-1.651922453883751984e+01,2.816804168927976448e+01,-1.164881770539511940e+01,-4.413399224985057878e-01,-1.468711525198712109e-05
4.786499760417578520e-01,-1.640489041647136048e+01,2.795195076832852621e+01,-1.154706184596104457e+01,-4.637769455985685796e-01,4.557885188344794152e-05,4.787668830003348197e-01,-1.652119124912034209e+01,2.817175846478267687e+01,-1.165056745045008846e+01,-4.639612314348976474e-01,-9.452671900492151834e-06
5.021056954231639669e-01,-1.640116429214702620e+01,2.794490803220928044e+01,-1.154374531954349692e+01,-4.870966761623739538e-01,4.662815501153005519e-05,5.022342323796283869e-01,-1.652317247355514951e+01,2.817550268910831690e+01,-1.165233021555316206e+01,-4.872649597297951662e-01,-1.350272531801898217e-07
5.262058558259632424e-01,-1.639729315436887447e+01,2.793759106399485503e+01,-1.154029914759776787e+01,-5.110729408633133408e-01,4.662815501153005519e-05,5.263469212436758804e-01,-1.652516522393418441e+01,2.817926872735061394e+01,-1.165410337535038110e+01,-5.112292614174616112e-01,6.034880907382367514e-06
5.509521621294057869e-01,-1.639327209393843887e+01,2.792999072830724572e+01,-1.153671961620849373e+01,-5.357083444951401541e-01,4.662815501153005519e-05,5.511067011624731782e-01,-1.652716715237991352e+01,2.818305209719792970e+01,-1.165588464599723828e+01,-5.358491156873507189e-01,1.224466209425353791e-05
5.763460350661996356e-01,-1.638909675661012955e+01,2.792209882891943096e+01,-1.153300303280465577e+01,-5.610100386726244448e-01,4.662815501153005519e-05,5.765150368914324641e-01,-1.652917475842039252e+01,2.818684613921582383e+01,-1.165767074046519625e+01,-5.611318709532031601e-01,1.636773641637913785e-05
6.023886112225111944e-01,-1.638476342846858103e+01,2.791390827951016362e+01,-1.152914583288127837e+01,-5.869750825374159264e-01,4.662815501153005519e-05,6.025731130414876402e-01,-1.653118385856475214e+01,2.819064304137543431e+01,-1.165945837172571586e+01,-5.870747676999575893e-01,2.047433017790065976e-05
6.290807517091043799e-01,-1.638026839559843140e+01,2.790541207913553734e+01,-1.152514479344284837e+01,-6.135901596978596828e-01,4.556656055100366916e-05,6.292818434172444686e-01,-1.653319090965236171e+01,2.819443610155363800e+01,-1.166124435947196858e+01,-6.136728453958011364e-01,2.458092393942217828e-05
6.564230448293820741e-01,-1.637560794408431875e+01,2.789660322685165283e+01,-1.152099667014951123e+01,-6.408408062007796557e-01,4.550028727712825507e-05,6.566418723510017985e-01,-1.653519241121126626e+01,2.819821866031599100e+01,-1.166302535264239104e+01,-6.409221016872215237e-01,2.458092393942217828e-05
6.844158107484616949e-01,-1.637077784774669809e+01,2.788747356912019271e+01,-1.151669700203396651e+01,-6.687286413218711534e-01,4.030983691016518257e-05,6.846535707006868865e-01,-1.653718358210905848e+01,2.820198179572789243e+01,-1.166479759463294030e+01,-6.688216520328869041e-01,2.458092393942217828e-05
7.130591041612174275e-01,-1.636577379502865170e+01,2.787801486702546327e+01,-1.151224158426100175e+01,-6.972547670437899692e-01,2.995316872566826299e-05,7.133170465220272094e-01,-1.653916032423222049e+01,2.820571765307179390e+01,-1.166655696598576952e+01,-6.973690204659158676e-01,2.458092393942217828e-05
7.423527156263016735e-01,-1.636059130361854130e+01,2.786821888165178507e+01,-1.150762747131154207e+01,-7.264107678485288710e-01,2.348345753694314561e-05,7.426321530726772702e-01,-1.654111973475037090e+01,2.820942064013031469e+01,-1.166830041446009858e+01,-7.265460611485391462e-01,2.458092393942217828e-05
7.722961795702729670e-01,-1.635522533625185204e+01,2.785807626417772909e+01,-1.150285097061456341e+01,-7.562016551951361576e-01,2.097042468518431487e-05,7.725984768060268904e-01,-1.654305763017263331e+01,2.821308298756327915e+01,-1.167002484512645388e+01,-7.563460985571651696e-01,2.123638120204869833e-05
8.028887702855319608e-01,-1.634967158137166621e+01,2.784757869031024313e+01,-1.149790747179237904e+01,-7.866397944679397458e-01,1.976604957048634024e-05,8.032153440413085654e-01,-1.654496931474395538e+01,2.821669581612475852e+01,-1.167172607449397681e+01,-7.867886380289748072e-01,1.373563624832061852e-05
8.341295019303215375e-01,-1.634392568473239393e+01,2.783671779306759575e+01,-1.149279251387768497e+01,-8.177327639059865927e-01,1.976604957048634024e-05,8.344818262996818170e-01,-1.654684949506772895e+01,2.822024909397440595e+01,-1.167339927874155947e+01,-8.178899133447612435e-01,4.586760503871393030e-06
8.660171365328546145e-01,-1.633798324939975188e+01,2.782548529084541400e+01,-1.148750234026644002e+01,-8.494818420109030432e-01,1.976604957048634024e-05,8.663967469743405481e-01,-1.654869343270021886e+01,2.822373394186631046e+01,-1.167504055185477263e+01,-8.496509743634124145e-01,-5.599473846442579500e-06
8.985501919954421712e-01,-1.633183987843946738e+01,2.781387290203933560e+01,-1.148203315166591665e+01,-8.818832339535516152e-01,1.976604957048634024e-05,8.989586880006192882e-01,-1.655049766985816007e+01,2.822714374305471097e+01,-1.167664639336166665e+01,-8.820667270556775685e-01,-1.375041468292582077e-05
9.317269380924290134e-01,-1.632549108953989148e+01,2.780187221697893918e+01,-1.147638127684943754e+01,-9.149326695692286959e-01,1.976604957048634024e-05,9.321659845199075090e-01,-1.655225751078649665e+01,2.823046957560500303e+01,-1.167821240632796176e+01,-9.151320975087506859e-01,-1.866567030916338804e-05
9.655453978042161101e-01,-1.631893240038938586e+01,2.778947474061644840e+01,-1.147054268173652325e+01,-9.486265837021159442e-01,1.982519587778708474e-05,9.660167195435653831e-01,-1.655396702175838897e+01,2.823370029777110091e+01,-1.167973370289953472e+01,-9.488438947249346889e-01,-2.079776711912360921e-05
1.000003359323450525e+00,-1.631215873103475644e+01,2.777667086799834451e+01,-1.146451281998250593e+01,-9.829619499583532871e-01,2.715707105421990566e-05,1.000508742629221182e+00,-1.655562210466032980e+01,2.823682814021282539e+01,-1.168120654781668399e+01,-9.831990581095558790e-01,-2.303420484974179393e-05
1.035098376055027636e+00,-1.630516500152280202e+01,2.776345103685978444e+01,-1.145828735868613357e+01,-1.017935494359630155e+00,4.686740376706943149e-05,1.035639672548815282e+00,-1.655721861869013622e+01,2.823984533358999727e+01,-1.168262746195179957e+01,-1.018193969231399043e+00,-3.088730152352413001e-05
1.070827761280004120e+00,-1.629794677223056709e+01,2.774980670946430905e+01,-1.145186175150273833e+01,-1.053543273962988192e+00,6.065767912306924841e-05,1.071406883948384570e+00,-1.655875067280965141e+01,2.824274077884521006e+01,-1.168399134400734418e+01,-1.053825098386316439e+00,-4.161037123576966041e-05
1.107188594825705863e+00,-1.629049956084640982e+01,2.773572930538677284e+01,-1.144523158015370079e+01,-1.089781302975575183e+00,6.065767912306924841e-05,1.107807522022300040e+00,-1.656021310168831562e+01,2.824550452951549318e+01,-1.168529277252066656e+01,-1.090089029393033870e+00,-4.959916191386005654e-05
1.144177735071918445e+00,-1.628281824472844974e+01,2.772120917698497067e+01,-1.143839246904908435e+01,-1.126645946963463096e+00,6.065767912306924841e-05,1.144838510517392161e+00,-1.656160061192952426e+01,2.824812663913786182e+01,-1.168652726518012308e+01,-1.126981766731740109e+00,-4.959916191386005654e-05
1.181791816282845797e+00,-1.627489761585744432e+01,2.770623659123933535e+01,-1.143134027738670433e+01,-1.164133591237344278e+00,6.065767912306924841e-05,1.182496545062845739e+00,-1.656290782475929646e+01,2.825059707587197266e+01,-1.168769061715050661e+01,-1.164499309704924546e+00,-4.959916191386005654e-05
1.220027247273089088e+00,-1.626673242352547177e+01,2.769080168706426193e+01,-1.142407065092096552e+01,-1.202239114169288303e+00,6.065767912306924841e-05,1.220778101174327723e+00,-1.656413008711127333e+01,2.825290691778322483e+01,-1.168877813267676125e+01,-1.202637396550176652e+00,-4.959916191386005654e-05
1.258880207405580709e+00,-1.625831869768507332e+01,2.767489682318560895e+01,-1.141657951288270745e+01,-1.240957222244447600e+00,5.677407878551470164e-05,1.259679438256049888e+00,-1.656526210558883605e+01,2.825504617571995425e+01,-1.168978520138119670e+01,-1.241391342518539886e+00,-4.959916191386005654e-05
1.298346665267884781e+00,-1.624965187064724148e+01,2.765851324842349612e+01,-1.140886231692726405e+01,-1.280284001113620729e+00,3.912129608278571043e-05,1.299196588928600571e+00,-1.656629794646515208e+01,2.825700375062476510e+01,-1.169070706347573640e+01,-1.280756583896567768e+00,-4.959916191386005654e-05
1.338422389344367414e+00,-1.624072609406250578e+01,2.764163994909789679e+01,-1.140091408982314292e+01,-1.320214667030795486e+00,1.042268468344638275e-05,1.339325377705240294e+00,-1.656723240172097533e+01,2.825876969603466904e+01,-1.169153855362982064e+01,-1.320728033794258405e+00,-4.358211345548802318e-05
1.379102932007939986e+00,-1.623153603184557170e+01,2.762426693605714689e+01,-1.139273056270211626e+01,-1.360744027968158631e+00,-6.973960091037369214e-06,1.380061426327989560e+00,-1.656806022064838402e+01,2.826033402279801265e+01,-1.169227467726761915e+01,-1.361300676062972892e+00,-3.544687721586656156e-05
1.420383634856144939e+00,-1.622207634791114828e+01,2.760638413477222031e+01,-1.138430706115346958e+01,-1.401866693251112350e+00,-1.423535010461896632e-05,1.421400137759372351e+00,-1.656877546952053137e+01,2.826168558916871021e+01,-1.169291052519066554e+01,-1.402468668181895417e+00,-1.794067922520817311e-05
1.462259636715284250e+00,-1.621234230381550745e+01,2.758798258061982978e+01,-1.137563938034199218e+01,-1.443577652560023239e+00,-1.945166043454819282e-05,1.463336717526755537e+00,-1.656937289762949561e+01,2.826281444868378756e+01,-1.169344133761087967e+01,-1.444227414861367631e+00,8.605764791909026987e-06
1.504725868304333192e+00,-1.620232975875645565e+01,2.756905441888243047e+01,-1.136672376366364645e+01,-1.485872532035675153e+00,-1.945166043454819282e-05,1.505866176390394662e+00,-1.656984366841803791e+01,2.826370395275713321e+01,-1.169385945190979115e+01,-1.486573085820737994e+00,2.582681637631020454e-05
1.547777060239068581e+00,-1.619203393160157844e+01,2.754959059955937306e+01,-1.135755596359453712e+01,-1.528745397237676773e+00,-1.945166043454819282e-05,1.548983311667132323e+00,-1.657003337692223255e+01,2.826406240962250749e+01,-1.169402794413887925e+01,-1.529500049616874247e+00,2.883283304600758361e-05
1.591407761708367952e+00,-1.618144940088822281e+01,2.752958083467822448e+01,-1.134813104959185992e+01,-1.572189113143160677e+00,-1.945166043454819282e-05,1.592682728574741802e+00,-1.657003337692223255e+01,2.826406240962250749e+01,-1.169402794413887925e+01,-1.573001865529801702e+00,2.883283304600758361e-05
1.635612327133995292e+00,-1.617057138548396367e+01,2.750901594617227985e+01,-1.133844417649017089e+01,-1.616198351877457640e+00,-1.945166043454819282e-05,1.636958848236053088e+00,-1.657003337692223255e+01,2.826406240962250749e+01,-1.169402794413887925e+01,-1.617072999228434727e+00,2.883283304600758361e-05
1.680384913502559030e+00,-1.615939497619034526e+01,2.748788671328616218e+01,-1.132849128886465451e+01,-1.660768444343791783e+00,-1.225598657878574531e-05,1.681805894338740393e+00,-1.657003337692223255e+01,2.826406240962250749e+01,-1.169402794413887925e+01,-1.661708455680089402e+00,2.883283304600758361e-05
1.725719493705725194e+00,-1.614791458078997266e+01,2.746618267729270713e+01,-1.131826796843668248e+01,-1.705892432173242712e+00,2.377551847925562412e-07,1.727217906475536635e+00,-1.657003337692223255e+01,2.826406240962250749e+01,-1.169402794413887925e+01,-1.706902075569737720e+00,2.883283304600758361e-05
1.771609856540217631e+00,-1.613612529008439012e+01,2.744389448937048570e+01,-1.130776958348423200e+01,-1.751563366254971443e+00,9.678291879908639371e-06,1.773188748148358584e+00,-1.656978941110281767e+01,2.826360145723089801e+01,-1.169381127773180218e+01,-1.752647649288764820e+00,2.056518199975463995e-05
1.818049612043902252e+00,-1.612402339015823571e+01,2.742101502050955375e+01,-1.129699244143628256e+01,-1.797774551835787271e+00,9.720513524482906056e-06,1.819712093428096367e+00,-1.656924316672394326e+01,2.826256937295862670e+01,-1.169332622757902485e+01,-1.798938960629708816e+00,-4.165073979249764493e-06
1.865032191495788139e+00,-1.611160448407722612e+01,2.739753590372817627e+01,-1.128593248686800976e+01,-1.844519473900709583e+00,9.720513524482906056e-06,1.866781437626782614e+00,-1.656852847280466534e+01,2.826121891649366802e+01,-1.169269114805226017e+01,-1.845770532542325926e+00,-2.779363971809150458e-05
1.912550858088198247e+00,-1.609886238198242481e+01,2.737344535695003245e+01,-1.127458389277428097e+01,-1.891792047790474163e+00,9.720513524482906056e-06,1.914390105301720713e+00,-1.656763999325969650e+01,2.825953997061831657e+01,-1.169190110860870035e+01,-1.893136045062683737e+00,-3.698729225279055467e-05
1.960598712262853649e+00,-1.608579136359040618e+01,2.734873257993850615e+01,-1.126294168592360734e+01,-1.939585138922337526e+00,9.720513524482906056e-06,1.962531244919399676e+00,-1.656657175167350715e+01,2.825752126552043819e+01,-1.169095090122910641e+01,-1.941024791837739016e+00,-3.917260172723779010e-05
2.009168681038703497e+00,-1.607238741616503219e+01,2.732339005948550437e+01,-1.125100270735349284e+01,-1.987891028624192202e+00,9.720513524482906056e-06,2.011197842195707075e+00,-1.656531845464948915e+01,2.825515272667100319e+01,-1.168983550999330312e+01,-1.989424300287581771e+00,-3.917260172723779010e-05
2.058253515343882789e+00,-1.605864661234753044e+01,2.729741036776030327e+01,-1.123876354196935878e+01,-2.036704045463985313e+00,2.491419003121051160e-06,2.060382720095928377e+00,-1.656387472341367584e+01,2.825242423685231330e+01,-1.168855038855662265e+01,-2.038327081477173230e+00,-3.917260172723779010e-05
2.107845806023967317e+00,-1.604456374411865482e+01,2.727078368636597006e+01,-1.122621977149258576e+01,-2.086019885311760191e+00,-7.776067527307337028e-06,2.110078530830621357e+00,-1.656223453886186547e+01,2.824932456894091715e+01,-1.168709086250835583e+01,-2.087730750078287123e+00,-3.917260172723779010e-05
2.157937997182188816e+00,-1.603013360345916993e+01,2.724350002615084776e+01,-1.121336618790392592e+01,-2.135832387705699276e+00,-1.503342923094514252e-05,2.160277763859741018e+00,-1.656039252222007718e+01,2.824584356303041943e+01,-1.168545217206042253e+01,-2.137631255803965402e+00,-3.917260172723779010e-05
2.208522372839217596e+00,-1.601535277527448997e+01,2.721555281305786167e+01,-1.120019931207577457e+01,-2.186134960081123069e+00,-1.814255278643962894e-05,2.210972767236983216e+00,-1.655834453268613160e+01,2.824197323633723045e+01,-1.168362992027854474e+01,-2.188023788847039963e+00,-3.826445498730699060e-05
2.259591067605339010e+00,-1.600021707607374211e+01,2.718693427774682547e+01,-1.118671615580037049e+01,-2.236920607204147426e+00,-1.814255278643962894e-05,2.262155734269569951e+00,-1.655608523417473776e+01,2.823770347164364480e+01,-1.168161919796425785e+01,-2.238902401597688385e+00,-3.712836785739740997e-05
2.311136072016533483e+00,-1.598472048675271928e+01,2.715763306502824648e+01,-1.117291155374715039e+01,-2.288180562310248245e+00,-1.814255278643962894e-05,2.313818698182164457e+00,-1.655360860758169039e+01,2.823302295644884552e+01,-1.167941494650870737e+01,-2.290262912856977362e+00,-3.601547432964700496e-05
